chr	start	end	strand	type	transposon	gene_id	gene_name	transcript_id
chr7	112809738	112809739	+	Predicted	LTR|ERVL-MaLR|MLT1D	ENSG00000223646.2	ENSG00000223646	
chr7	113589277	113589278	-	Predicted	LTR|ERVL-MaLR|MSTA	ENSG00000287592.1	ENSG00000287592	
chr7	113910092	113910093	-	Predicted	LTR|ERVL-MaLR|THE1B	ENSG00000154415.8	PPP1R3A	
chr7	11567294	11567296	-	Predicted	LTR|ERVL-MaLR|THE1C	ENSG00000005108.17	THSD7A	
chr7	1162353	1162354	+	Predicted	LTR|ERVL|LTR62	ENSG00000229043.3	ZFAND2A-DT	
chr7	116239248	116239249	-	Annotated	LTR|ERVL-MaLR|MLT1E2	ENSG00000243243.5	ENSG00000243243	ENST00000456289.5
chr7	116286650	116286664	-	Annotated	LINE|L1|HAL1b	ENSG00000237870.6	ENSG00000237870	ENST00000457033.5
chr7	116286723	116286734	-	Annotated	LINE|L1|HAL1b	ENSG00000237870.6	ENSG00000237870	ENST00000420594.5
chr7	116327895	116327913	-	Annotated	SINE|MIR|MIRb	ENSG00000243243.5	ENSG00000243243	ENST00000444244.1
chr7	116695751	116695752	+	Predicted	SINE|MIR|MIR	ENSG00000105976.16	MET	
chr7	117098614	117098615	+	Predicted	LINE|L2|L2c	ENSG00000004866.22	ST7	
chr7	117145557	117145592	-	Annotated	LTR|ERVL-MaLR|MLT1C	ENSG00000226367.6	ST7-AS2	ENST00000432541.5
chr7	117182669	117182682	+	Annotated	LINE|CR1|L3	ENSG00000004866.22	ST7	ENST00000465641.5
chr7	117300863	117300864	+	Predicted	LTR|ERVL-MaLR|MLT1L	ENSG00000001626.18	CFTR	
chr7	119907355	119907397	-	Annotated	LTR|ERVL-MaLR|THE1A	ENSG00000225546.6	LINC02476	ENST00000660268.1
chr7	120006100	120006101	-	Annotated	LINE|L1|L1MA8	ENSG00000271739.1	RNU1-29P	ENST00000606574.1
chr7	120227212	120227213	-	Annotated	LTR|ERVL-MaLR|MLT1B	ENSG00000233417.2	ENSG00000233417	ENST00000456062.2
chr7	121062846	121062879	+	Predicted	LTR|ERVL-MaLR|THE1B	ENSG00000106034.18	CPED1	
chr7	121511193	121511194	-	Annotated	LTR|ERV1|LTR10B2	ENSG00000289578.1	ENSG00000289578	ENST00000688734.1
chr7	124286181	124286182	-	Predicted	SINE|Alu|AluY	ENSG00000243574.2	ENSG00000243574	
chr7	12497246	12497247	+	Annotated	LINE|L1|L1HS			NR_136262.1
chr7	125264290	125264291	-	Annotated	LTR|ERV1|LTR7	ENSG00000219445.2	ENSG00000219445	ENST00000420224.1
chr7	125917864	125917872	+	Annotated	LTR|ERV1|LTR7	ENSG00000197462.3	ENSG00000197462	ENST00000411856.1
chr7	125923683	125923684	+	Predicted	LTR|ERV1|HERVH-int	ENSG00000197462.3	ENSG00000197462	
chr7	125923995	125923996	+	Predicted	LTR|ERV1|LTR7	ENSG00000197462.3	ENSG00000197462	
chr7	127236498	127236500	-	Predicted	LTR|ERVL-MaLR|THE1D	ENSG00000179603.19	GRM8	
chr7	128474607	128474621	+	Predicted	SINE|Alu|AluY	ENSG00000165055.16	METTL2B	
chr7	128528894	128528895	+	Predicted	SINE|Alu|AluSx3	ENSG00000242588.7	ENSG00000242588	
chr7	128651039	128651040	+	Predicted	DNA|hAT-Charlie|MER1A	ENSG00000242588.7	ENSG00000242588	
chr7	128671443	128671444	+	Predicted	SINE|Alu|AluSp	ENSG00000135248.16	ENSG00000205085.13	
chr7	128709061	128709091	+	Annotated	LTR|ERVL-MaLR|MLT1J	ENSG00000135248.16	GARIN1B	ENST00000485070.5
chr7	128937032	128937033	+	Annotated	LTR|ERV1|LOR1a			NM_001347928.2
chr7	129274281	129274282	+	Predicted	LTR|ERVL-MaLR|MLT1G-int	ENSG00000158467.17	AHCYL2	
chr7	130367126	130367127	-	Annotated	LTR|ERVL-MaLR|MLT1J2			NR_133928.1
chr7	131053465	131053466	-	Predicted	DNA|hAT-Blackjack|BLACKJACK	ENSG00000231721.8	LINC-PINT	
chr7	131062236	131062237	-	Predicted	SINE|Alu|AluY	ENSG00000231721.8	LINC-PINT	
chr7	131108803	131108804	-	Predicted	DNA|PiggyBac?|UCON29	ENSG00000231721.8	LINC-PINT	
chr7	131202858	131202859	+	Predicted	LINE|L2|L2c	ENSG00000128585.18	MKLN1	
chr7	131311223	131311224	-	Predicted	LTR|ERV1|LTR49-int	ENSG00000236753.7	MKLN1-AS	
chr7	13172588	13172589	+	Predicted	LTR|ERVL-MaLR|THE1D	ENSG00000229618.3	ENSG00000229618	
chr7	131910220	131910221	+	Annotated	LTR|ERV1|LTR12C	ENSG00000224865.8	ENSG00000224865	ENST00000415393.1
chr7	131956539	131956540	+	Predicted	LTR|ERVL-MaLR|THE1B	ENSG00000229532.1	ENSG00000229532	
chr7	132260861	132260862	+	Annotated	LINE|L1|L1MC1			NR_134565.1
chr7	132648773	132648775	+	Predicted	LINE|L1|L1MD3	ENSG00000183470.9	FLJ40288	
chr7	132758970	132758993	+	Annotated	LTR|ERVL-MaLR|MLT1B	ENSG00000225881.2	ENSG00000225881	ENST00000436379.1
chr7	134432373	134432534	-	Annotated	DNA|hAT-Charlie|MER1A	ENSG00000273297.4	ENSG00000273297	ENST00000701206.1
chr7	134527567	134527626	+	Annotated	SINE|Alu|AluSx1	ENSG00000198074.10	AKR1B10	ENST00000359579.5
chr7	134549110	134549111	+	Annotated	LTR|ERV1|HERVS71-int	ENSG00000227471.9	AKR1B15	ENST00000457545.7
chr7	134711484	134711487	+	Predicted	LTR|ERVL|MLT2D	ENSG00000122786.20	CALD1	
chr7	135077882	135077883	-	Predicted	LTR|ERV1|MER50	ENSG00000286458.1	ENSG00000286458	
chr7	136011671	136011672	+	Predicted	LTR|ERVL-MaLR|MLT1D	ENSG00000230649.3	ENSG00000232053.7	
chr7	136020699	136020700	+	Predicted	LTR|ERVL-MaLR|MLT1A	ENSG00000230649.3	ENSG00000232053.7	
chr7	136025658	136025659	+	Predicted	DNA|TcMar-Tc2|Kanga11a	ENSG00000230649.3	ENSG00000232053.7	
chr7	136025717	136025762	+	Annotated	DNA|TcMar-Tc2|Kanga11a	ENSG00000230649.3	ENSG00000230649	ENST00000657485.1
chr7	136092908	136092958	+	Annotated	LTR|ERVL-MaLR|THE1A	ENSG00000232053.7	ENSG00000232053	ENST00000657456.1
chr7	136746982	136746983	-	Predicted	LTR|Gypsy|MamGypLTR1b	ENSG00000234352.9	ENSG00000234352	
chr7	137268437	137268464	-	Predicted	LTR|ERV1|LTR2B	ENSG00000105894.13	PTN	
chr7	137268578	137268617	-	Predicted	LTR|ERV1|LTR2B	ENSG00000105894.13	PTN	
chr7	137932987	137932988	-	Annotated	DNA|hAT-Charlie|MER5A1			NM_001318246.2
chr7	138065027	138065028	+	Predicted	LTR|ERVL|LTR108a_Mam	ENSG00000122787.15	AKR1D1	
chr7	138379784	138379785	-	Predicted	LTR|ERVL-MaLR|MLT1A1	ENSG00000213238.6	ENSG00000213238	
chr7	138676484	138676485	-	Predicted	LTR|ERVL-MaLR|MLT1A1	ENSG00000157703.16	SVOPL	
chr7	140641459	140641485	-	Annotated	LINE|L2|L2b	ENSG00000146966.13	DENND2A	ENST00000491728.5
chr7	14070202	14070204	+	Predicted	LTR|ERVL-MaLR|THE1C	ENSG00000233167.1	EEF1A1P26	
chr7	14269200	14269201	-	Annotated	LTR|ERVL-MaLR|MLT1F1	ENSG00000136267.14	DGKB	ENST00000493142.1
chr7	143279957	143279958	+	Annotated	SINE|MIR|MIRc	ENSG00000178826.11	TMEM139	ENST00000409102.5
chr7	143883523	143883524	-	Predicted	SINE|Alu|AluSx1	ENSG00000198420.10	TCAF1	
chr7	144873676	144873677	+	Predicted	LTR|ERVL-MaLR|THE1D	ENSG00000236343.1	EI24P4	
chr7	14558910	14558911	-	Predicted	LINE|L1|L1MEj	ENSG00000136267.14	DGKB	
chr7	145681389	145681393	-	Annotated	LINE|L1|L1MB5	ENSG00000230746.4	ENSG00000230746	ENST00000688801.2
chr7	147251187	147251191	+	Predicted	LTR|ERVL|LTR62	ENSG00000174469.23	CNTNAP2	
chr7	148044592	148044593	+	Annotated	LTR|ERVL-MaLR|MLT1A0	ENSG00000174469.23	CNTNAP2	ENST00000631199.2
chr7	148618	148619	-	Predicted	LTR|ERV1|MER57-int	ENSG00000242474.3	LINC03015	
chr7	148625439	148625479	-	Annotated	LINE|L2|L2a	ENSG00000287636.2	ENSG00000287636	ENST00000660070.1
chr7	149083977	149083978	-	Predicted	LINE|L1|L1PA15	ENSG00000197362.15	ZNF786	
chr7	149092339	149092340	-	Predicted	SINE|Alu|AluSx3	ENSG00000197362.15	ZNF786	
chr7	149209022	149209023	+	Predicted	SINE|Alu|AluSx	ENSG00000170265.12	ZNF282	
chr7	149277740	149277741	+	Predicted	SINE|Alu|AluSg7	ENSG00000204946.10	ZNF783	
chr7	149319605	149319606	+	Predicted	LTR|ERV1|MER65A	ENSG00000215311.3	ENSG00000228151.1	
chr7	149718149	149718150	+	Predicted	SINE|Alu|AluJo	ENSG00000133619.18	KRBA1	
chr7	149874804	149874805	+	Annotated	LINE|L2|L2b	ENSG00000171130.19	ATP6V0E2	ENST00000495408.5
chr7	150302979	150302980	-	Annotated	LTR|ERVL|LTR86A1	ENSG00000106526.11	ACTR3C	ENST00000252071.8
chr7	150309499	150309500	+	Annotated	LTR|ERV1|HERVH-int			NM_001363434.1
chr7	150322620	150322678	+	Annotated	LTR|ERV1|MER41B	ENSG00000188707.7	ZBED10P	ENST00000343855.6
chr7	150323724	150323725	-	Annotated	SINE|MIR|MIR	ENSG00000106526.11	ACTR3C	ENST00000477871.1
chr7	150325842	150325843	+	Predicted	DNA|hAT-Charlie|Chap1_Mam	ENSG00000127399.15	ENSG00000188707.7	
chr7	151246148	151246149	-	Annotated	SINE|MIR|MIRc	ENSG00000082014.17	SMARCD3	ENST00000460431.1
chr7	151351120	151351121	+	Annotated	LINE|L1|L1MB7	ENSG00000013374.17	NUB1	ENST00000493588.5
chr7	151806490	151806491	+	Annotated	DNA|hAT-Charlie|Charlie19a	ENSG00000242048.3	PRKAG2-AS2	ENST00000462083.3
chr7	153412090	153412091	-	Annotated	LTR|ERV1|HERV-Fc1-int	ENSG00000234722.5	LINC01287	ENST00000665256.1
chr7	153412233	153412234	-	Annotated	LTR|ERV1|HERV-Fc1-int	ENSG00000234722.5	LINC01287	ENST00000454441.2
chr7	153413060	153413061	-	Annotated	LTR|ERV1|HERV-Fc1-int	ENSG00000234722.5	LINC01287	ENST00000665005.1
chr7	153413915	153413985	-	Annotated	LTR|ERV1|HERV-Fc1_LTR1	ENSG00000234722.5	LINC01287	ENST00000647863.1
chr7	15396575	15396594	-	Annotated	LTR|ERV1|LTR12D	ENSG00000187546.14	AGMO	ENST00000498264.1
chr7	154063324	154063325	-	Annotated	LINE|L1|L1MDa	ENSG00000203335.5	ENSG00000203335	ENST00000657267.1
chr7	154500579	154500580	+	Annotated	LTR|ERVL-MaLR|THE1B	ENSG00000130226.18	DPP6	ENST00000706153.1
chr7	156034563	156034564	-	Annotated	LTR|ERVL-MaLR|MSTA	ENSG00000289588.1	ENSG00000289588	ENST00000687721.1
chr7	156441796	156441797	-	Predicted	LTR|ERVL|LTR33	ENSG00000182648.15	RNF32-DT	
chr7	156872078	156872079	+	Annotated	LINE|L1|L1MB1	ENSG00000206938.1	RNU4-31P	ENST00000384211.1
chr7	1570498	1570504	-	Predicted	SINE|MIR|MIR	ENSG00000157778.9	PSMG3	
chr7	1571004	1571005	-	Annotated	SINE|Alu|AluSx	ENSG00000157778.9	PSMG3	ENST00000252329.3
chr7	157869158	157869159	-	Predicted	DNA|hAT-Tip100|MamTip1	ENSG00000155093.19	PTPRN2	
chr7	158696400	158696401	-	Predicted	LTR|ERVL-MaLR|MLT1H1	ENSG00000146918.20	NCAPG2	
chr7	158830252	158830253	-	Annotated	LTR|ERV1|MER65A	ENSG00000117868.18	ESYT2	ENST00000497111.1
chr7	16210484	16210545	+	Annotated	LTR|ERVL-MaLR|MLT1F2	ENSG00000229688.8	CRPPA-AS1	ENST00000663812.1
chr7	16418643	16418644	-	Predicted	LTR|ERVL-MaLR|THE1D	ENSG00000214960.11	CRPPA	
chr7	16421934	16421951	-	Predicted	DNA|hAT-Charlie|MER5B	ENSG00000214960.11	CRPPA	
chr7	16603816	16603817	+	Annotated	LTR|ERVL-MaLR|MLT1H	ENSG00000287799.1	ENSG00000287799	ENST00000663260.1
chr7	16916359	16916360	+	Annotated	LTR|ERV1|LTR78	ENSG00000106546.14	AHR	ENST00000645559.1
chr7	17020269	17020270	+	Predicted	LINE|L1|L1MA10	ENSG00000106546.14	ENSG00000289189.2	
chr7	17132412	17132414	+	Predicted	LTR|ERVL-MaLR|MLT1D	ENSG00000106546.14	AHR	
chr7	17295273	17295274	-	Predicted	DNA|hAT-Charlie|MER119	ENSG00000237773.8	ENSG00000237773	
chr7	17457589	17457590	-	Predicted	LTR|ERVL-MaLR|MLT1F	ENSG00000236039.3	LINC02889	
chr7	17460671	17460672	-	Annotated	LTR|ERV1|LTR9B	ENSG00000236039.3	LINC02889	ENST00000439046.1
chr7	17900187	17900188	-	Annotated	LINE|L1|L1M1	ENSG00000071189.21	SNX13	ENST00000494402.5
chr7	17900247	17900248	-	Annotated	LINE|L1|L1M1	ENSG00000071189.21	SNX13	ENST00000498463.5
chr7	1838586	1838587	+	Annotated	LINE|L1|L1MB8	ENSG00000176349.11	ENSG00000176349	ENST00000402221.4
chr7	18851400	18851401	+	Annotated	LTR|ERVL-MaLR|THE1D	ENSG00000048052.25	HDAC9	ENST00000496026.1
chr7	19968395	19968396	-	Predicted	LTR|ERV1|MER67D	ENSG00000243004.7	ENSG00000243004	
chr7	20028959	20028960	-	Predicted	LINE|L1|L1ME3G	ENSG00000243004.7	ENSG00000243004	
chr7	20096137	20096138	+	Annotated	LINE|L1|L1MA7	ENSG00000267055.1	ENSG00000267055	ENST00000590912.1
chr7	20188135	20188146	-	Predicted	LTR|ERVL-MaLR|THE1C	ENSG00000183742.13	MACC1	
chr7	21545984	21545985	+	Predicted	DNA|hAT-Charlie|MER5B	ENSG00000105877.19	DNAH11	
chr7	21618194	21618195	+	Annotated	DNA|hAT-Blackjack|MER81	ENSG00000105877.19	DNAH11	ENST00000465593.1
chr7	2175384	2175385	-	Annotated	LINE|L1|HAL1	ENSG00000002822.16	MAD1L1	ENST00000491858.5
chr7	21851162	21851163	+	Annotated	LTR|ERVL-MaLR|THE1C	ENSG00000105877.19	DNAH11	ENST00000607413.5
chr7	2230706	2230765	-	Predicted	DNA|MULE-MuDR|Ricksha_c	ENSG00000002822.16	MAD1L1	
chr7	22500497	22500498	-	Annotated	DNA|hAT-Charlie|MER5A	ENSG00000105889.16	STEAP1B	ENST00000404369.8
chr7	22818334	22818335	-	Annotated	SINE|Alu|AluSz	ENSG00000196683.12	TOMM7	ENST00000483581.1
chr7	23285867	23285868	+	Predicted	LTR|ERV1|MER51E	ENSG00000156928.5	MALSU1	
chr7	23450658	23450659	+	Annotated	DNA|hAT-Charlie|Charlie1a	ENSG00000252590.1	RNU7-143P	ENST00000516781.1
chr7	23598161	23598162	+	Annotated	SINE|MIR|MIRb	ENSG00000169193.12	CCDC126	ENST00000410069.1
chr7	2434581	2434582	+	Predicted	SINE|Alu|AluSz	ENSG00000136213.10	CHST12	
chr7	24795495	24795496	-	Annotated	LTR|ERV1|LTR2	ENSG00000287093.1	ENSG00000287093	ENST00000666237.1
chr7	25839076	25839090	+	Annotated	LTR|ERVL-MaLR|MLT1I	ENSG00000290025.1	ENSG00000290025	ENST00000702539.1
chr7	27361591	27361629	+	Annotated	LTR|ERVL-MaLR|THE1B	ENSG00000224322.2	ENSG00000224322	ENST00000664129.1
chr7	27647281	27647282	-	Predicted	DNA|TcMar-Tigger|MER44B	ENSG00000106049.9	HIBADH	
chr7	2815229	2815259	-	Annotated	LINE|L2|L2a	ENSG00000146535.14	GNA12	ENST00000407904.7
chr7	29208969	29208970	-	Annotated	LTR|ERVL-MaLR|MLT1L	ENSG00000235669.1	CHN2-AS1	ENST00000446246.1
chr7	29334505	29334506	+	Annotated	SINE|Alu|AluJo	ENSG00000106069.26	CHN2	ENST00000412536.5
chr7	29990288	29990289	-	Annotated	SINE|MIR|MIRb	ENSG00000136193.17	SCRN1	ENST00000434476.6
chr7	30550217	30550218	+	Annotated	LTR|ERVL-MaLR|THE1B	ENSG00000263683.1	ENSG00000263683	ENST00000579437.1
chr7	30562824	30562825	-	Annotated	LTR|ERVL-MaLR|THE1D	ENSG00000196295.13	GARS1-DT	ENST00000434399.5
chr7	30563998	30563999	-	Predicted	LTR|ERVL-MaLR|MLT1C	ENSG00000196295.13	GARS1-DT	ENST00000580902.5
chr7	30573099	30573100	-	Annotated	LTR|ERV1|LOR1-int	ENSG00000196295.13	GARS1-DT	ENST00000582145.5
chr7	30576710	30576711	-	Predicted	LTR|ERVL-MaLR|THE1B	ENSG00000196295.13	GARS1-DT	
chr7	30579128	30579129	-	Predicted	LTR|ERV1|LOR1-int	ENSG00000196295.13	GARS1-DT	
chr7	30579314	30579315	-	Predicted	LTR|ERV1|MER51A	ENSG00000196295.13	GARS1-DT	
chr7	32509707	32509708	+	Predicted	SINE|Alu|AluSx1	ENSG00000105778.20	AVL9	
chr7	32722833	32722834	-	Predicted	LTR|ERVL-MaLR|MLT1L	ENSG00000229358.3	DPY19L1P1	
chr7	32751393	32751396	+	Predicted	LINE|L1|L1M5	ENSG00000237004.4	ZNRF2P1	
chr7	32833007	32833010	+	Predicted	LTR|ERV1|LTR7	ENSG00000231952.3	DPY19L1P2	
chr7	32834731	32834733	+	Predicted	LTR|ERV1|HERVH-int	ENSG00000231952.3	DPY19L1P2	
chr7	34752052	34752053	-	Annotated	LTR|ERV1|PABL_A	ENSG00000230356.1	NCAPD2P1	ENST00000432906.1
chr7	35259728	35259729	-	Annotated	LINE|L2|L2a	ENSG00000226063.1	ENSG00000226063	ENST00000442323.1
chr7	35794022	35794025	-	Predicted	DNA|TcMar-Tigger|MER2	ENSG00000228878.10	SEPTIN7-DT	
chr7	36001317	36001331	+	Annotated	LTR|ERVL-MaLR|MLT1A0	ENSG00000232930.2	ENSG00000232930	ENST00000665884.1
chr7	3606253	3606254	+	Predicted	LINE|L2|L2a	ENSG00000146555.20	SDK1	
chr7	37353619	37353668	-	Annotated	LTR|ERV1|LTR12_	ENSG00000155849.16	ELMO1	ENST00000442504.5
chr7	38304034	38304035	-	Annotated	SINE|MIR|MIRb	ENSG00000290084.1	ENSG00000290084	ENST00000702894.1
chr7	38831345	38831346	-	Annotated	DNA|hAT-Charlie|MER3	ENSG00000006715.16	VPS41	ENST00000413141.5
chr7	39013507	39013567	-	Annotated	LINE|L1|L1PA2	ENSG00000233854.2	POU6F2-AS2	ENST00000420243.2
chr7	39763549	39763550	+	Predicted	LTR|ERVL-MaLR|MSTD	ENSG00000188185.13	LINC00265	
chr7	39791595	39791596	+	Predicted	DNA|hAT-Charlie|MER1A	ENSG00000188185.13	LINC00265	
chr7	40547018	40547019	-	Annotated	LTR|ERVL|MLT2B4			NR_183314.1
chr7	40681377	40681404	+	Predicted	LTR|ERVL|MER21B	ENSG00000175600.16	SUGCT	
chr7	42264099	42264100	-	Annotated	LTR|ERVL-MaLR|MLT1L	ENSG00000106571.15	GLI3	ENST00000678978.1
chr7	43073403	43073404	-	Annotated	LTR|ERV1|MER61-int	ENSG00000232006.9	ENSG00000232006	ENST00000631050.2
chr7	43076309	43076348	-	Annotated	LTR|ERV1|MER61-int	ENSG00000232006.9	ENSG00000232006	ENST00000628246.2
chr7	43665722	43665723	-	Predicted	LTR|ERVL-MaLR|THE1D	ENSG00000106603.20	COA1	
chr7	44013679	44013680	-	Predicted	LTR|ERVL-MaLR|MSTA	ENSG00000214783.9	ENSG00000273432.1	
chr7	44024853	44024854	-	Predicted	SINE|Alu|AluSx1	ENSG00000214783.9	POLR2J4	
chr7	44481461	44481462	-	Predicted	LTR|ERVL|MLT2C1	ENSG00000015676.18	NUDCD3	ENST00000460110.5
chr7	44574722	44574743	-	Predicted	SINE|Alu|AluJo	ENSG00000136271.11	DDX56	
chr7	44575723	44575776	-	Predicted	SINE|Alu|AluY	ENSG00000136271.11	DDX56	
chr7	44576805	44576806	-	Predicted	SINE|Alu|AluSx	ENSG00000136271.11	DDX56	
chr7	44590342	44590343	-	Predicted	SINE|Alu|AluJb	ENSG00000136271.11	ENSG00000158604.15	
chr7	44984046	44984047	-	Predicted	LTR|ERVL|LTR40b	ENSG00000232956.10	SNHG15	
chr7	45074271	45074272	+	Predicted	DNA|hAT-Ac|OldhAT1	ENSG00000136280.17	CCM2	
chr7	45192594	45192619	-	Annotated	LTR|ERV1|LOR1a	ENSG00000289251.2	ENSG00000289251	ENST00000703003.1
chr7	45756992	45756993	-	Predicted	LTR|ERVL|LTR84b	ENSG00000214765.11	ENSG00000291207.1	
chr7	45769368	45769369	+	Predicted	SINE|Alu|FRAM	ENSG00000291208.1	ENSG00000291208	
chr7	45807341	45807342	+	Predicted	DNA|hAT-Charlie|MER1A	ENSG00000291208.1	ENSG00000291208	
chr7	45940449	45940465	+	Annotated	LTR|ERV1|LTR12	ENSG00000237471.2	ENSG00000237471	ENST00000664963.1
chr7	45940717	45940718	+	Annotated	LTR|ERV1|LTR12	ENSG00000237471.2	ENSG00000237471	ENST00000658576.1
chr7	46481577	46481578	-	Annotated	LINE|CR1|L3	ENSG00000230680.2	ENSG00000230680	ENST00000440935.1
chr7	47539276	47539277	-	Annotated	DNA|hAT-Charlie|Chap1_Mam	ENSG00000136205.18	TNS3	ENST00000450444.6
chr7	47795277	47795292	+	Annotated	LTR|ERVL-MaLR|THE1A	ENSG00000136275.10	PKD1L1-AS1	ENST00000623971.3
chr7	48000180	48000181	-	Annotated	SINE|Alu|AluSx	ENSG00000164744.14	SUN3	ENST00000473723.5
chr7	48087698	48087699	+	Predicted	LTR|ERV1|MER51B	ENSG00000183696.14	UPP1	
chr7	4810714	4810715	-	Predicted	LINE|L1|L1ME3A	ENSG00000157927.17	RADIL	
chr7	50056423	50056424	-	Annotated	LTR|ERVL-MaLR|MLT1D	ENSG00000042813.8	ZPBP	ENST00000491129.5
chr7	50727890	50727891	-	Predicted	SINE|MIR|MIRb	ENSG00000106070.20	GRB10	
chr7	5075745	5075746	+	Predicted	LTR|ERVL-MaLR|THE1D	ENSG00000290673.1	ENSG00000290673	
chr7	53811768	53811769	-	Annotated	LTR|ERVL|MLT2B3	ENSG00000205628.5	LINC01446	ENST00000654050.1
chr7	53811927	53811952	-	Annotated	LTR|ERVL|MLT2B3	ENSG00000205628.5	LINC01446	ENST00000380970.2
chr7	55394069	55394070	+	Annotated	DNA|hAT-Charlie|MER5B	ENSG00000132434.10	LANCL2	ENST00000486376.1
chr7	55862738	55862755	-	Annotated	SINE|MIR|MIRb	ENSG00000154997.9	SEPTIN14	ENST00000388975.4
chr7	55906252	55906261	+	Predicted	LTR|ERV1|LTR23	ENSG00000178665.16	ENSG00000249773.3	
chr7	55918043	55918044	+	Predicted	LTR|ERVL-MaLR|MLT1G1	ENSG00000178665.16	ENSG00000249773.3	
chr7	55952909	55952910	+	Predicted	SINE|Alu|AluY	ENSG00000239789.6	MRPS17	
chr7	55953046	55953185	+	Predicted	SINE|Alu|AluY	ENSG00000146729.10	ENSG00000239789.6	
chr7	57222896	57222897	-	Annotated	LTR|ERVL-MaLR|MLT1J	ENSG00000234089.2	ENSG00000234089	ENST00000671083.1
chr7	5739625	5739626	-	Predicted	LINE|L2|L2c	ENSG00000011275.19	RNF216	
chr7	5897758	5897759	+	Predicted	LTR|ERV1|MER51E	ENSG00000122674.12	CCZ1	
chr7	6448501	6448511	-	Predicted	SINE|Alu|AluSz	ENSG00000164535.15	DAGLB	
chr7	64993414	64993415	-	Predicted	LTR|ERV1|HERV3-int	ENSG00000152926.16	ZNF117	
chr7	64999417	64999442	-	Annotated	LTR|ERV1|LTR4			NM_001396062.1
chr7	65752221	65752222	+	Predicted	SINE|Alu|AluSx	ENSG00000228409.9	ENSG00000291124.1	
chr7	6590144	6590284	+	Annotated	DNA|hAT-Charlie|Charlie17b	ENSG00000146576.13	INTS15	ENST00000359073.9
chr7	66114566	66114567	+	Predicted	SINE|Alu|AluSc8	ENSG00000241258.7	ENSG00000249319.2	
chr7	66150663	66150664	+	Annotated	SINE|MIR|MIR3	ENSG00000241258.7	CRCP	ENST00000492264.1
chr7	66401027	66401028	-	Predicted	DNA|hAT-Charlie|MER1A	ENSG00000179406.10	LINC00174	
chr7	66578727	66578728	-	Predicted	LTR|ERVL-MaLR|MLT1A0	ENSG00000291136.1	ENSG00000291136	
chr7	66739279	66739280	+	Predicted	LINE|L2|L2a	ENSG00000154710.18	RABGEF1	
chr7	66739375	66739379	+	Predicted	SINE|Alu|AluSx1	ENSG00000154710.18	ENSG00000284461.2	
chr7	66739905	66739998	+	Predicted	SINE|MIR|MIRb	ENSG00000154710.18	ENSG00000284461.2	
chr7	66885060	66885071	+	Predicted	DNA|hAT-Charlie|MER1A	ENSG00000212568.1	ENSG00000230295.1	
chr7	66886353	66886354	+	Predicted	LINE|L2|L2a	ENSG00000212568.1	ENSG00000230295.1	
chr7	66893918	66893919	+	Predicted	LTR|ERVL-MaLR|MLT1D	ENSG00000212568.1	ENSG00000232546.1	
chr7	6707641	6707642	+	Predicted	LTR|ERV1|LTR37A	ENSG00000228010.6	ENSG00000290835.1	
chr7	67292549	67292550	-	Predicted	LTR|ERVL-MaLR|MSTA	ENSG00000291154.1	PMS2P4	
chr7	6733400	6733401	+	Predicted	LINE|L2|L2	ENSG00000290835.1	ENSG00000290835	
chr7	6827249	6827250	-	Predicted	LTR|ERV1|MER51E	ENSG00000146574.16	CCZ1B	
chr7	69304161	69304184	-	Annotated	LINE|L1|L1ME4a	ENSG00000225718.2	ENSG00000225718	ENST00000670444.1
chr7	71283996	71283997	+	Annotated	LTR|ERV1|LTR12_	ENSG00000185274.12	GALNT17	ENST00000498380.6
chr7	7215043	7215044	+	Predicted	LTR|ERV1|LTR8	ENSG00000106392.11	C1GALT1	
chr7	72305330	72305331	-	Predicted	LINE|RTE-X|L4_C_Mam	ENSG00000183166.11	CALN1	
chr7	72412320	72412397	-	Annotated	LTR|ERV1|LTR12_	ENSG00000183166.11	CALN1	ENST00000395275.7
chr7	7266934	7266935	+	Predicted	LTR|ERV1|MER41B	ENSG00000230825.3	LINC03016	
chr7	72736086	72736095	-	Annotated	LTR|ERV1|LTR10C			NM_001412182.1
chr7	72954967	72954968	-	Predicted	LINE|L1|L1ME3G	ENSG00000155428.12	ENSG00000290831.1	
chr7	73016330	73016331	+	Predicted	LTR|ERVL-MaLR|MSTA	ENSG00000229018.5	ENSG00000285702.1	
chr7	73044473	73044474	+	Predicted	LTR|ERVL-MaLR|MSTA	ENSG00000285702.1	ENSG00000285702	
chr7	73072583	73072584	+	Predicted	LTR|ERVL-MaLR|MSTA	ENSG00000277125.1	ENSG00000285702.1	
chr7	73093570	73093664	+	Predicted	LINE|L1|X9_LINE	ENSG00000174384.9	PMS2P6	ENST00000333674.5
chr7	73100619	73100620	+	Predicted	LTR|ERVL-MaLR|MSTA	ENSG00000174384.9	ENSG00000285702.1	
chr7	73268163	73268164	-	Predicted	SINE|Alu|AluSx1	ENSG00000290839.1	ENSG00000290839	
chr7	73575315	73575316	-	Predicted	SINE|Alu|AluY	ENSG00000106638.18	TBL2	
chr7	73799542	73799543	+	Annotated	LTR|ERV1|MER31A	ENSG00000189143.10	CLDN4	ENST00000466411.1
chr7	74650231	74650261	+	Annotated	DNA|TcMar-Tigger|Tigger7	ENSG00000263001.8	GTF2I	ENST00000652150.1
